log_id,actor_id,actor_role,action,table_name,record_id,ip_address,session_id,log_time
8729,88,COMPLIANCE_OFFICER,KYC_APPROVED,notifications,6999,192.168.241.90,SID791527,2024-06-01 20:46:31
8730,113,ANALYST,PROFILE_UPDATED,notifications,5521,192.168.70.87,SID418771,2023-07-05 12:17:15
8731,196,SUPER_ADMIN,KYC_REJECTED,sip_schedules,9918,192.168.170.146,SID683823,2023-05-14 03:29:05
8732,200,FUND_MANAGER,PROFILE_UPDATED,sip_schedules,5130,192.168.21.84,SID830558,2023-06-25 23:24:13
8733,200,FUND_MANAGER,PROFILE_UPDATED,users,4515,192.168.172.181,SID225064,2023-08-05 14:23:50
8734,29,SUPER_ADMIN,LOGOUT,users,9051,192.168.237.209,SID775670,2025-02-19 02:45:16
8735,5,FUND_MANAGER,PROFILE_UPDATED,sip_schedules,7367,192.168.49.52,SID617468,2023-06-21 12:36:43
8736,97,ANALYST,KYC_REJECTED,compliance_checks,8341,192.168.36.167,SID655695,2023-07-17 18:08:55
8737,49,FUND_MANAGER,TRANSACTION_CREATED,transactions,1783,192.168.94.193,SID927876,2023-07-25 15:45:00
8738,160,ANALYST,LOGIN,notifications,5746,192.168.48.76,SID692818,2024-10-02 10:52:17
8739,80,SUPER_ADMIN,LOGIN,investments,8734,192.168.207.125,SID362202,2024-10-04 15:26:31
8740,8,ANALYST,UPDATE_INVESTMENT,funds,9566,192.168.184.12,SID976029,2025-01-18 03:26:50
8741,36,FUND_MANAGER,KYC_APPROVED,compliance_alerts,6892,192.168.53.48,SID666849,2023-10-04 15:34:35
8742,13,COMPLIANCE_OFFICER,PASSWORD_CHANGED,notifications,2175,192.168.226.164,SID898343,2024-10-05 05:48:19
8743,128,SUPER_ADMIN,PASSWORD_CHANGED,notifications,552,192.168.130.252,SID405051,2023-10-24 01:24:19
8744,171,SUPER_ADMIN,TRANSACTION_CREATED,transactions,285,192.168.77.123,SID830115,2024-08-09 02:41:26
8745,151,FUND_MANAGER,UPDATE_INVESTMENT,investments,173,192.168.183.12,SID131821,2024-01-07 20:34:31
8746,69,COMPLIANCE_OFFICER,KYC_REJECTED,compliance_checks,9790,192.168.219.191,SID102041,2023-02-09 19:50:42
8747,199,FUND_MANAGER,DELETE_INVESTMENT,investments,2847,192.168.108.55,SID558518,2025-04-13 15:21:17
8748,152,FUND_MANAGER,UPDATE_INVESTMENT,sip_schedules,7265,192.168.68.150,SID809330,2023-01-09 13:49:44
8749,57,COMPLIANCE_OFFICER,LOGOUT,compliance_checks,2128,192.168.184.147,SID515652,2024-03-13 18:44:42
8750,161,SUPER_ADMIN,PASSWORD_CHANGED,compliance_checks,4389,192.168.57.144,SID635706,2023-03-22 23:51:28
8751,170,SUPER_ADMIN,PROFILE_UPDATED,sip_schedules,1381,192.168.93.95,SID422166,2023-05-22 13:17:38
8752,53,COMPLIANCE_OFFICER,LOGIN,transactions,4957,192.168.173.138,SID826789,2024-05-10 04:19:27
8753,151,FUND_MANAGER,UPDATE_INVESTMENT,users,8297,192.168.151.64,SID770881,2025-01-16 09:53:00
8754,108,FUND_MANAGER,TRANSACTION_CREATED,users,5452,192.168.158.176,SID595853,2025-02-05 13:55:26
8755,31,COMPLIANCE_OFFICER,LOGIN,compliance_alerts,9769,192.168.184.124,SID827025,2023-04-10 18:36:25
8756,5,SUPER_ADMIN,CREATE_INVESTMENT,notifications,8702,192.168.163.41,SID617156,2023-02-22 15:07:14
8757,80,SUPER_ADMIN,KYC_REJECTED,compliance_checks,3140,192.168.189.232,SID845124,2024-12-11 04:46:17
8758,32,SUPER_ADMIN,PASSWORD_CHANGED,investments,2343,192.168.39.240,SID359895,2023-03-17 15:05:29
8759,97,SUPER_ADMIN,UPDATE_INVESTMENT,investments,8921,192.168.19.6,SID147941,2023-05-03 14:09:14
8760,156,FUND_MANAGER,LOGIN,notifications,4141,192.168.181.8,SID328456,2025-02-21 03:38:21
8761,8,FUND_MANAGER,TRANSACTION_CREATED,notifications,3302,192.168.201.172,SID379631,2023-07-28 08:26:28
8762,47,ANALYST,PROFILE_UPDATED,compliance_checks,6953,192.168.89.191,SID105024,2023-04-26 09:03:11
8763,73,ANALYST,LOGOUT,users,2434,192.168.76.205,SID328047,2024-10-01 08:32:53
8764,75,COMPLIANCE_OFFICER,TRANSACTION_CREATED,notifications,2056,192.168.53.19,SID636234,2024-07-30 16:34:48
8765,18,FUND_MANAGER,LOGOUT,notifications,5132,192.168.123.9,SID751360,2023-07-29 20:58:41
8766,5,FUND_MANAGER,PASSWORD_CHANGED,compliance_alerts,8823,192.168.50.141,SID255662,2024-10-19 15:10:43
8767,33,COMPLIANCE_OFFICER,KYC_APPROVED,users,6801,192.168.121.46,SID167049,2023-02-24 08:58:04
8768,179,FUND_MANAGER,KYC_APPROVED,compliance_alerts,9149,192.168.216.227,SID325959,2025-06-19 08:44:41
8769,125,SUPER_ADMIN,DELETE_INVESTMENT,funds,1597,192.168.186.31,SID539507,2023-03-26 09:26:35
8770,81,COMPLIANCE_OFFICER,PROFILE_UPDATED,investments,1407,192.168.50.217,SID824567,2024-12-23 13:37:21
8771,101,FUND_MANAGER,PASSWORD_CHANGED,users,7375,192.168.25.128,SID156072,2023-04-21 21:08:18
8772,6,COMPLIANCE_OFFICER,PROFILE_UPDATED,investments,2910,192.168.92.135,SID252532,2025-03-24 14:31:15
8773,31,FUND_MANAGER,CREATE_INVESTMENT,transactions,4411,192.168.156.225,SID228039,2023-05-04 20:00:08
8774,145,COMPLIANCE_OFFICER,CREATE_INVESTMENT,investments,5426,192.168.229.24,SID560489,2024-04-13 22:45:06
8775,91,SUPER_ADMIN,KYC_REJECTED,sip_schedules,1791,192.168.232.179,SID621759,2024-04-08 19:05:32
8776,102,SUPER_ADMIN,TRANSACTION_CREATED,funds,4764,192.168.232.10,SID973044,2023-08-19 04:01:13
8777,184,FUND_MANAGER,DELETE_INVESTMENT,compliance_checks,7765,192.168.208.171,SID588803,2023-07-28 14:53:33
8778,192,FUND_MANAGER,LOGOUT,transactions,1646,192.168.88.159,SID734249,2024-03-20 21:13:07
8779,188,COMPLIANCE_OFFICER,PROFILE_UPDATED,sip_schedules,8065,192.168.18.211,SID926478,2025-03-19 06:11:11
8780,197,ANALYST,TRANSACTION_CREATED,funds,5914,192.168.192.169,SID524129,2023-02-12 01:22:01
8781,84,ANALYST,PASSWORD_CHANGED,users,1035,192.168.18.149,SID761548,2023-08-04 12:34:44
8782,154,ANALYST,UPDATE_INVESTMENT,sip_schedules,8753,192.168.95.159,SID149732,2025-05-23 19:54:59
8783,93,ANALYST,UPDATE_INVESTMENT,investments,6700,192.168.202.51,SID161449,2023-10-11 11:00:56
8784,92,ANALYST,CREATE_INVESTMENT,investments,3341,192.168.244.7,SID708277,2024-01-03 13:09:43
8785,41,FUND_MANAGER,KYC_APPROVED,transactions,1530,192.168.219.2,SID402802,2025-03-08 03:17:19
8786,170,SUPER_ADMIN,PROFILE_UPDATED,funds,3075,192.168.104.3,SID618810,2024-09-05 12:48:57
8787,189,COMPLIANCE_OFFICER,PROFILE_UPDATED,investments,8279,192.168.233.90,SID157278,2024-04-18 05:56:25
8788,196,COMPLIANCE_OFFICER,PASSWORD_CHANGED,investments,4954,192.168.189.207,SID808989,2023-10-30 11:14:50
8789,36,FUND_MANAGER,TRANSACTION_CREATED,compliance_alerts,9539,192.168.191.132,SID713576,2025-01-02 16:58:03
8790,89,SUPER_ADMIN,LOGIN,compliance_alerts,7167,192.168.152.23,SID586800,2023-07-16 19:30:09
8791,83,FUND_MANAGER,LOGOUT,compliance_checks,5362,192.168.117.154,SID962938,2023-06-23 17:44:35
8792,71,FUND_MANAGER,CREATE_INVESTMENT,transactions,8600,192.168.187.44,SID215229,2025-05-21 08:22:12
8793,20,SUPER_ADMIN,LOGIN,compliance_checks,5684,192.168.236.189,SID695982,2023-10-28 13:55:07
8794,44,COMPLIANCE_OFFICER,DELETE_INVESTMENT,funds,4029,192.168.74.79,SID269294,2025-02-02 22:17:11
8795,131,COMPLIANCE_OFFICER,KYC_REJECTED,compliance_checks,1885,192.168.178.106,SID438528,2024-02-28 22:58:10
8796,194,ANALYST,LOGIN,transactions,5724,192.168.206.98,SID228406,2025-01-03 08:22:44
8797,187,ANALYST,DELETE_INVESTMENT,funds,7841,192.168.202.169,SID756442,2024-09-28 15:12:36
8798,2,ANALYST,TRANSACTION_CREATED,sip_schedules,9534,192.168.49.45,SID102668,2025-01-20 21:21:29
8799,132,ANALYST,KYC_REJECTED,transactions,7927,192.168.15.46,SID183255,2023-02-21 06:08:23
8800,122,SUPER_ADMIN,PROFILE_UPDATED,funds,2467,192.168.222.107,SID833700,2024-02-26 18:45:33
8801,56,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,transactions,7720,192.168.251.25,SID324037,2024-04-18 03:59:30
8802,41,ANALYST,LOGOUT,compliance_checks,1447,192.168.110.224,SID328460,2025-06-12 00:50:58
8803,24,ANALYST,UPDATE_INVESTMENT,compliance_alerts,4024,192.168.254.97,SID968523,2023-05-30 13:37:02
8804,42,SUPER_ADMIN,PASSWORD_CHANGED,compliance_alerts,788,192.168.19.46,SID206518,2023-07-03 15:49:19
8805,175,FUND_MANAGER,LOGOUT,compliance_alerts,4662,192.168.138.251,SID777831,2024-09-29 03:58:09
8806,134,COMPLIANCE_OFFICER,DELETE_INVESTMENT,transactions,2173,192.168.100.163,SID185557,2024-04-11 19:26:55
8807,139,FUND_MANAGER,PASSWORD_CHANGED,notifications,4315,192.168.57.96,SID250158,2024-04-03 20:16:53
8808,25,FUND_MANAGER,TRANSACTION_CREATED,compliance_checks,5062,192.168.12.204,SID497768,2025-04-10 00:49:13
8809,63,COMPLIANCE_OFFICER,KYC_REJECTED,compliance_alerts,4664,192.168.249.29,SID638784,2023-03-29 15:19:31
8810,72,FUND_MANAGER,KYC_REJECTED,sip_schedules,7596,192.168.79.91,SID484925,2025-04-07 06:58:18
8811,176,FUND_MANAGER,KYC_APPROVED,compliance_alerts,89,192.168.174.253,SID715511,2023-09-10 23:27:20
8812,133,COMPLIANCE_OFFICER,KYC_APPROVED,funds,6875,192.168.62.222,SID338597,2025-02-11 05:12:12
8813,7,ANALYST,PASSWORD_CHANGED,transactions,1685,192.168.93.153,SID246998,2024-12-21 20:52:59
8814,66,SUPER_ADMIN,UPDATE_INVESTMENT,compliance_checks,601,192.168.255.191,SID147418,2024-06-21 10:02:15
8815,92,SUPER_ADMIN,KYC_APPROVED,investments,5984,192.168.196.47,SID218681,2025-05-31 12:29:05
8816,10,SUPER_ADMIN,PASSWORD_CHANGED,notifications,8308,192.168.34.50,SID873513,2025-06-07 15:58:54
8817,21,SUPER_ADMIN,LOGOUT,funds,8767,192.168.91.247,SID772989,2023-06-28 19:37:57
8818,184,FUND_MANAGER,LOGIN,compliance_checks,8216,192.168.71.126,SID345575,2025-03-20 14:38:34
8819,134,ANALYST,KYC_APPROVED,investments,950,192.168.182.135,SID932531,2023-10-14 11:38:39
8820,86,SUPER_ADMIN,UPDATE_INVESTMENT,funds,7069,192.168.121.212,SID146476,2023-07-05 08:48:20
8821,54,FUND_MANAGER,PROFILE_UPDATED,compliance_checks,7441,192.168.177.19,SID238747,2024-05-10 23:53:15
8822,185,FUND_MANAGER,UPDATE_INVESTMENT,notifications,6866,192.168.158.134,SID249841,2025-06-09 22:47:11
8823,67,SUPER_ADMIN,LOGIN,sip_schedules,2149,192.168.8.169,SID568705,2025-01-01 17:09:43
8824,192,FUND_MANAGER,KYC_REJECTED,transactions,3636,192.168.50.134,SID876512,2023-04-05 20:02:05
8825,90,ANALYST,KYC_REJECTED,sip_schedules,4715,192.168.104.170,SID281189,2023-02-12 20:49:30
8826,49,SUPER_ADMIN,TRANSACTION_CREATED,sip_schedules,2662,192.168.97.39,SID676046,2023-05-30 18:51:12
8827,179,SUPER_ADMIN,DELETE_INVESTMENT,users,6871,192.168.152.70,SID138867,2024-09-11 07:05:49
8828,36,SUPER_ADMIN,UPDATE_INVESTMENT,compliance_alerts,7050,192.168.60.189,SID489724,2024-02-22 06:56:29
8829,42,COMPLIANCE_OFFICER,DELETE_INVESTMENT,compliance_alerts,4024,192.168.82.94,SID951233,2024-09-12 05:47:35
8830,107,SUPER_ADMIN,TRANSACTION_CREATED,compliance_checks,6020,192.168.149.209,SID194068,2024-01-22 19:28:06
8831,28,FUND_MANAGER,LOGOUT,funds,3733,192.168.15.10,SID184123,2023-09-06 06:02:32
8832,162,SUPER_ADMIN,LOGOUT,sip_schedules,4190,192.168.112.77,SID893289,2023-02-11 23:21:35
8833,65,FUND_MANAGER,LOGOUT,compliance_checks,6343,192.168.63.50,SID478862,2025-03-22 20:46:08
8834,97,COMPLIANCE_OFFICER,PROFILE_UPDATED,users,7228,192.168.99.209,SID633370,2025-06-02 09:52:24
8835,174,ANALYST,LOGOUT,funds,1527,192.168.88.253,SID736187,2024-04-16 10:27:20
8836,148,SUPER_ADMIN,DELETE_INVESTMENT,users,1177,192.168.73.123,SID243925,2023-10-29 20:40:45
8837,158,ANALYST,KYC_APPROVED,users,2486,192.168.234.51,SID355894,2025-06-04 09:43:07
8838,90,FUND_MANAGER,PROFILE_UPDATED,compliance_checks,6773,192.168.92.245,SID591081,2024-07-20 02:28:16
8839,171,ANALYST,PASSWORD_CHANGED,transactions,2753,192.168.36.164,SID871865,2024-01-01 14:30:28
8840,116,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,notifications,2432,192.168.194.81,SID552913,2025-06-08 16:47:24
8841,44,SUPER_ADMIN,LOGIN,sip_schedules,5155,192.168.33.206,SID512841,2024-12-01 16:12:28
8842,157,SUPER_ADMIN,KYC_APPROVED,funds,7681,192.168.74.113,SID343164,2025-03-05 11:22:52
8843,87,SUPER_ADMIN,CREATE_INVESTMENT,funds,5018,192.168.83.26,SID607920,2023-08-13 22:51:59
8844,134,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,notifications,2243,192.168.77.66,SID238624,2023-05-18 02:39:38
8845,66,COMPLIANCE_OFFICER,PROFILE_UPDATED,users,7193,192.168.61.45,SID252112,2024-06-07 04:12:18
8846,200,FUND_MANAGER,UPDATE_INVESTMENT,users,62,192.168.240.250,SID259794,2025-01-17 07:01:10
8847,140,FUND_MANAGER,DELETE_INVESTMENT,sip_schedules,4557,192.168.30.233,SID455677,2023-08-19 04:18:54
8848,115,FUND_MANAGER,PASSWORD_CHANGED,notifications,916,192.168.183.87,SID367344,2023-04-14 06:42:53
8849,92,ANALYST,CREATE_INVESTMENT,compliance_checks,2514,192.168.129.79,SID745765,2025-03-26 16:00:02
8850,146,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,transactions,2300,192.168.44.90,SID316249,2023-08-24 01:36:44
8851,47,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,investments,799,192.168.43.130,SID535583,2024-11-12 05:33:55
8852,97,COMPLIANCE_OFFICER,KYC_REJECTED,sip_schedules,5753,192.168.197.14,SID714656,2024-12-30 03:48:51
8853,113,COMPLIANCE_OFFICER,LOGOUT,funds,3662,192.168.154.125,SID765281,2024-06-10 01:29:33
8854,47,COMPLIANCE_OFFICER,TRANSACTION_CREATED,sip_schedules,3227,192.168.4.176,SID990654,2025-05-10 01:19:03
8855,132,COMPLIANCE_OFFICER,PROFILE_UPDATED,compliance_checks,6032,192.168.115.98,SID782355,2023-02-24 23:44:14
8856,119,COMPLIANCE_OFFICER,TRANSACTION_CREATED,users,3648,192.168.173.116,SID562966,2023-08-19 02:22:46
8857,197,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,transactions,6172,192.168.13.109,SID303277,2023-05-12 20:26:00
8858,152,SUPER_ADMIN,KYC_REJECTED,notifications,235,192.168.69.57,SID885754,2023-12-20 18:36:40
8859,12,SUPER_ADMIN,LOGIN,compliance_checks,4001,192.168.169.35,SID208664,2023-04-14 14:49:21
8860,105,FUND_MANAGER,CREATE_INVESTMENT,investments,1704,192.168.56.244,SID701831,2024-03-20 05:08:36
8861,189,FUND_MANAGER,TRANSACTION_CREATED,funds,3169,192.168.116.72,SID188944,2024-06-24 23:26:19
8862,26,ANALYST,PASSWORD_CHANGED,compliance_alerts,833,192.168.193.47,SID440987,2024-06-15 03:10:38
8863,187,SUPER_ADMIN,UPDATE_INVESTMENT,funds,8501,192.168.138.132,SID574721,2025-05-18 06:26:50
8864,121,ANALYST,LOGOUT,funds,495,192.168.22.175,SID713995,2024-06-22 12:31:53
8865,194,COMPLIANCE_OFFICER,LOGIN,notifications,6519,192.168.92.94,SID991250,2023-09-06 06:41:47
8866,155,FUND_MANAGER,KYC_REJECTED,investments,9074,192.168.164.145,SID792411,2024-05-08 06:05:24
8867,157,SUPER_ADMIN,KYC_APPROVED,investments,438,192.168.47.5,SID111737,2024-12-13 02:57:25
8868,84,SUPER_ADMIN,PASSWORD_CHANGED,investments,7830,192.168.117.57,SID613346,2023-08-30 13:27:29
8869,116,COMPLIANCE_OFFICER,LOGOUT,compliance_checks,8529,192.168.97.104,SID440159,2024-04-11 19:39:49
8870,87,ANALYST,PASSWORD_CHANGED,compliance_checks,8861,192.168.241.180,SID339206,2024-04-28 09:41:33
8871,76,FUND_MANAGER,UPDATE_INVESTMENT,transactions,8806,192.168.239.179,SID262452,2024-11-01 05:23:30
8872,195,FUND_MANAGER,CREATE_INVESTMENT,transactions,9456,192.168.55.21,SID700139,2023-07-14 08:48:06
8873,129,ANALYST,CREATE_INVESTMENT,funds,1581,192.168.121.126,SID481853,2025-01-01 13:46:49
8874,139,ANALYST,CREATE_INVESTMENT,users,6180,192.168.254.156,SID588172,2024-09-10 13:18:32
8875,73,COMPLIANCE_OFFICER,PASSWORD_CHANGED,funds,8413,192.168.88.102,SID818130,2024-11-06 05:12:35
8876,74,SUPER_ADMIN,LOGIN,funds,469,192.168.115.233,SID649841,2024-08-26 20:23:43
8877,145,COMPLIANCE_OFFICER,DELETE_INVESTMENT,sip_schedules,6610,192.168.106.52,SID161946,2023-01-15 03:11:06
8878,147,FUND_MANAGER,PROFILE_UPDATED,investments,8028,192.168.156.12,SID310793,2023-06-23 18:28:14
8879,19,COMPLIANCE_OFFICER,CREATE_INVESTMENT,transactions,9957,192.168.21.106,SID832506,2023-08-21 19:10:49
8880,11,SUPER_ADMIN,KYC_APPROVED,funds,5353,192.168.197.53,SID698855,2025-01-31 17:16:52
8881,61,SUPER_ADMIN,UPDATE_INVESTMENT,sip_schedules,9335,192.168.71.188,SID144711,2023-08-13 11:07:52
8882,197,COMPLIANCE_OFFICER,LOGIN,transactions,5077,192.168.76.44,SID669139,2024-12-18 02:12:55
8883,25,COMPLIANCE_OFFICER,DELETE_INVESTMENT,transactions,2064,192.168.189.238,SID502887,2024-08-10 18:21:44
8884,74,FUND_MANAGER,KYC_REJECTED,sip_schedules,5897,192.168.184.108,SID721986,2023-12-14 00:45:36
8885,50,ANALYST,KYC_APPROVED,sip_schedules,5207,192.168.125.32,SID768213,2024-08-28 22:00:13
8886,77,ANALYST,PROFILE_UPDATED,notifications,6071,192.168.214.76,SID766717,2023-12-16 15:19:15
8887,51,COMPLIANCE_OFFICER,PROFILE_UPDATED,compliance_alerts,898,192.168.142.220,SID352116,2023-09-09 04:30:13
8888,31,SUPER_ADMIN,CREATE_INVESTMENT,funds,7453,192.168.4.70,SID899181,2023-06-26 01:41:27
8889,196,FUND_MANAGER,LOGIN,sip_schedules,3280,192.168.96.198,SID584570,2023-08-07 15:36:26
8890,116,FUND_MANAGER,PROFILE_UPDATED,users,7232,192.168.83.124,SID531811,2023-05-15 08:06:41
8891,124,SUPER_ADMIN,KYC_REJECTED,sip_schedules,2377,192.168.27.168,SID858143,2024-09-14 17:06:59
8892,120,FUND_MANAGER,LOGOUT,notifications,7784,192.168.251.131,SID421226,2025-01-31 15:16:14
8893,180,SUPER_ADMIN,KYC_REJECTED,compliance_checks,8245,192.168.247.144,SID566332,2023-05-16 11:07:02
8894,123,FUND_MANAGER,TRANSACTION_CREATED,notifications,5588,192.168.110.227,SID182709,2023-03-20 02:36:25
8895,120,ANALYST,LOGIN,compliance_alerts,6222,192.168.189.90,SID188081,2024-01-28 04:42:59
8896,39,COMPLIANCE_OFFICER,KYC_REJECTED,investments,4771,192.168.232.86,SID352638,2023-12-12 09:03:15
8897,104,SUPER_ADMIN,CREATE_INVESTMENT,sip_schedules,6711,192.168.51.178,SID401890,2025-03-22 13:26:51
8898,96,SUPER_ADMIN,LOGOUT,notifications,5624,192.168.162.200,SID710281,2025-04-11 11:20:17
8899,171,COMPLIANCE_OFFICER,LOGOUT,compliance_checks,7213,192.168.8.152,SID478567,2024-01-12 16:13:36
8900,36,FUND_MANAGER,KYC_REJECTED,notifications,3020,192.168.109.1,SID631259,2024-10-15 13:19:24
8901,76,COMPLIANCE_OFFICER,KYC_REJECTED,sip_schedules,4598,192.168.115.123,SID420554,2023-12-02 10:17:41
8902,178,ANALYST,KYC_REJECTED,transactions,8414,192.168.138.216,SID710016,2025-02-19 15:37:00
8903,31,FUND_MANAGER,TRANSACTION_CREATED,compliance_alerts,2364,192.168.154.143,SID130886,2023-04-11 13:37:31
8904,87,SUPER_ADMIN,PASSWORD_CHANGED,compliance_alerts,2314,192.168.207.201,SID371282,2024-02-12 07:45:13
8905,141,SUPER_ADMIN,PROFILE_UPDATED,transactions,7136,192.168.233.98,SID538246,2024-04-24 15:52:35
8906,16,SUPER_ADMIN,CREATE_INVESTMENT,transactions,1834,192.168.120.155,SID147468,2023-04-17 14:29:11
8907,197,FUND_MANAGER,KYC_APPROVED,users,1273,192.168.221.35,SID396015,2023-06-14 01:01:05
8908,7,SUPER_ADMIN,UPDATE_INVESTMENT,notifications,2096,192.168.66.78,SID580631,2023-11-01 09:00:51
8909,78,COMPLIANCE_OFFICER,LOGIN,compliance_checks,6555,192.168.213.242,SID818861,2023-06-15 09:09:52
8910,138,SUPER_ADMIN,PASSWORD_CHANGED,investments,3306,192.168.29.8,SID517820,2024-11-05 00:20:41
8911,175,FUND_MANAGER,KYC_REJECTED,transactions,9493,192.168.169.238,SID452920,2024-04-21 18:38:11
8912,45,COMPLIANCE_OFFICER,KYC_REJECTED,users,8723,192.168.58.239,SID569115,2023-12-16 12:16:52
8913,180,SUPER_ADMIN,LOGOUT,funds,9379,192.168.2.130,SID144190,2025-04-07 11:38:29
8914,188,FUND_MANAGER,PROFILE_UPDATED,users,5817,192.168.44.254,SID490849,2025-05-09 08:29:38
8915,134,COMPLIANCE_OFFICER,KYC_APPROVED,funds,3031,192.168.29.194,SID782563,2024-06-16 09:33:58
8916,42,FUND_MANAGER,PASSWORD_CHANGED,funds,1192,192.168.141.28,SID550679,2024-11-06 20:11:29
8917,197,ANALYST,KYC_APPROVED,notifications,3105,192.168.55.59,SID282026,2024-06-10 18:21:02
8918,96,COMPLIANCE_OFFICER,PROFILE_UPDATED,notifications,4341,192.168.67.134,SID510325,2024-07-04 10:05:21
8919,165,SUPER_ADMIN,CREATE_INVESTMENT,transactions,3084,192.168.193.144,SID256165,2024-02-26 15:29:07
8920,188,SUPER_ADMIN,PASSWORD_CHANGED,notifications,409,192.168.254.164,SID710969,2024-07-19 22:28:33
8921,14,FUND_MANAGER,CREATE_INVESTMENT,funds,8099,192.168.237.91,SID771834,2023-11-13 15:10:58
8922,159,COMPLIANCE_OFFICER,TRANSACTION_CREATED,notifications,6524,192.168.128.204,SID857235,2023-02-04 17:24:14
8923,74,SUPER_ADMIN,PROFILE_UPDATED,compliance_alerts,96,192.168.128.63,SID518320,2023-07-12 03:06:10
8924,83,ANALYST,LOGIN,sip_schedules,1909,192.168.53.133,SID485795,2024-03-01 16:38:36
8925,33,COMPLIANCE_OFFICER,LOGOUT,compliance_alerts,4209,192.168.90.177,SID908961,2023-08-21 10:27:16
8926,63,FUND_MANAGER,KYC_REJECTED,funds,159,192.168.228.82,SID819085,2023-05-06 19:53:27
8927,115,ANALYST,UPDATE_INVESTMENT,funds,2728,192.168.145.10,SID435907,2024-08-02 16:25:01
8928,173,COMPLIANCE_OFFICER,KYC_REJECTED,investments,4411,192.168.121.121,SID927164,2024-05-06 22:49:54
8929,101,SUPER_ADMIN,DELETE_INVESTMENT,users,3478,192.168.167.21,SID715704,2023-12-09 02:25:03
8930,10,SUPER_ADMIN,PROFILE_UPDATED,notifications,4794,192.168.210.203,SID481175,2024-11-30 11:28:14
8931,77,COMPLIANCE_OFFICER,LOGOUT,funds,5071,192.168.189.5,SID520147,2023-05-16 08:33:14
8932,77,FUND_MANAGER,KYC_REJECTED,investments,4523,192.168.6.27,SID336406,2023-11-14 10:14:13
8933,144,ANALYST,DELETE_INVESTMENT,compliance_alerts,8647,192.168.146.134,SID923278,2024-06-13 22:21:38
8934,182,FUND_MANAGER,CREATE_INVESTMENT,investments,8912,192.168.84.78,SID639090,2023-01-14 22:32:47
8935,49,COMPLIANCE_OFFICER,UPDATE_INVESTMENT,compliance_alerts,2707,192.168.84.81,SID725106,2024-05-07 09:40:50
8936,22,SUPER_ADMIN,DELETE_INVESTMENT,users,6164,192.168.139.193,SID968098,2024-09-30 10:41:21
8937,2,ANALYST,TRANSACTION_CREATED,sip_schedules,7649,192.168.48.147,SID739892,2023-02-23 00:48:43
8938,170,SUPER_ADMIN,LOGOUT,funds,7133,192.168.74.213,SID647526,2023-03-14 04:02:52
8939,90,FUND_MANAGER,KYC_REJECTED,sip_schedules,1899,192.168.2.167,SID836258,2023-07-11 22:03:47
8940,174,ANALYST,LOGIN,notifications,622,192.168.153.157,SID248071,2025-01-24 07:37:41
8941,85,ANALYST,LOGOUT,investments,1645,192.168.246.178,SID465741,2023-06-27 03:00:54
8942,125,SUPER_ADMIN,TRANSACTION_CREATED,transactions,5967,192.168.148.70,SID576572,2023-06-20 11:55:16
8943,34,SUPER_ADMIN,CREATE_INVESTMENT,users,9017,192.168.208.161,SID925021,2023-05-11 21:23:06
8944,2,SUPER_ADMIN,TRANSACTION_CREATED,users,1709,192.168.154.55,SID103978,2024-01-06 22:56:20
8945,114,SUPER_ADMIN,KYC_REJECTED,transactions,4546,192.168.132.31,SID433950,2024-01-12 20:34:19
8946,25,COMPLIANCE_OFFICER,DELETE_INVESTMENT,users,3316,192.168.217.238,SID127349,2023-04-20 07:24:51
8947,135,COMPLIANCE_OFFICER,TRANSACTION_CREATED,users,9798,192.168.52.126,SID546686,2023-05-07 05:30:41
8948,176,FUND_MANAGER,LOGIN,investments,6600,192.168.120.247,SID953885,2023-02-16 05:58:59
8949,141,ANALYST,PROFILE_UPDATED,compliance_checks,5587,192.168.81.147,SID714923,2024-12-10 10:49:27
8950,103,COMPLIANCE_OFFICER,PROFILE_UPDATED,funds,6944,192.168.220.124,SID143768,2023-04-07 01:03:52
8951,139,ANALYST,PASSWORD_CHANGED,investments,5802,192.168.3.141,SID302718,2024-06-28 06:09:14
8952,13,SUPER_ADMIN,TRANSACTION_CREATED,users,5073,192.168.229.103,SID400890,2024-11-26 09:02:49
8953,167,SUPER_ADMIN,KYC_REJECTED,users,6158,192.168.13.50,SID248376,2023-02-13 00:15:55
8954,65,FUND_MANAGER,UPDATE_INVESTMENT,transactions,7367,192.168.157.216,SID697208,2024-02-24 02:55:11
8955,146,ANALYST,PASSWORD_CHANGED,investments,7885,192.168.115.245,SID366612,2023-12-21 13:32:32
8956,73,ANALYST,CREATE_INVESTMENT,compliance_checks,9860,192.168.251.150,SID642610,2024-05-09 01:28:08
8957,108,COMPLIANCE_OFFICER,LOGIN,compliance_checks,5474,192.168.15.97,SID607182,2024-08-01 13:33:50
8958,100,SUPER_ADMIN,PASSWORD_CHANGED,transactions,5526,192.168.87.49,SID321264,2023-05-24 16:08:14
8959,133,ANALYST,CREATE_INVESTMENT,notifications,7863,192.168.15.36,SID682968,2024-08-30 02:38:38
