notification_id,user_id,channel,title,message,read_status,sent_at
7219,7541,IN_APP,NAV Update,Your SIP installment has been processed successfully.,True,2023-10-23 02:39:00
7220,1769,IN_APP,Transaction Alert,Today's NAV has been updated.,False,2024-06-16 00:55:00
7221,846,PUSH,Compliance Notification,Compliance review requires your attention.,True,2023-10-29 06:24:00
7222,5437,SMS,Transaction Alert,Your SIP installment has been processed successfully.,False,2025-06-05 18:33:00
7223,9396,PUSH,Transaction Alert,Your portfolio value has been updated.,True,2023-08-17 21:26:00
7224,7864,IN_APP,NAV Update,Compliance review requires your attention.,True,2024-10-13 09:49:00
7225,1336,IN_APP,NAV Update,Today's NAV has been updated.,True,2025-01-02 16:26:00
7226,7873,IN_APP,Transaction Alert,Your portfolio value has been updated.,False,2024-12-18 16:42:00
7227,8842,PUSH,KYC Update,Your SIP installment has been processed successfully.,False,2024-06-20 21:03:00
7228,1104,IN_APP,Compliance Notification,Today's NAV has been updated.,True,2024-10-11 10:10:00
7229,5264,SMS,NAV Update,Your SIP installment has been processed successfully.,True,2024-10-17 00:55:00
7230,5220,IN_APP,Portfolio Update,Your SIP installment has been processed successfully.,True,2024-03-05 00:23:00
7231,4948,PUSH,Compliance Notification,Your portfolio value has been updated.,False,2024-10-05 17:48:00
7232,6134,EMAIL,NAV Update,Please complete your pending KYC verification.,False,2024-03-09 18:20:00
7233,570,IN_APP,Compliance Notification,Please complete your pending KYC verification.,False,2024-06-12 02:14:00
7234,8524,SMS,Portfolio Update,Compliance review requires your attention.,False,2025-06-06 06:06:00
7235,3866,PUSH,Portfolio Update,Compliance review requires your attention.,True,2023-04-22 05:47:00
7236,6059,EMAIL,NAV Update,Please complete your pending KYC verification.,False,2023-07-26 05:51:00
7237,8192,EMAIL,SIP Installment Successful,A new transaction has been recorded.,True,2023-12-22 10:53:00
7238,4424,SMS,Portfolio Update,Your SIP installment has been processed successfully.,False,2025-04-10 22:29:00
7239,6745,SMS,KYC Update,A new transaction has been recorded.,True,2024-09-03 04:32:00
7240,7614,PUSH,NAV Update,Your SIP installment has been processed successfully.,True,2023-06-07 06:06:00
7241,729,IN_APP,SIP Installment Successful,Today's NAV has been updated.,False,2024-06-21 23:04:00
7242,4862,PUSH,KYC Update,Please complete your pending KYC verification.,False,2024-02-02 07:53:00
7243,2974,IN_APP,KYC Update,Please complete your pending KYC verification.,False,2024-11-27 13:00:00
7244,6611,SMS,Compliance Notification,Compliance review requires your attention.,False,2024-02-12 08:04:00
7245,2470,EMAIL,Portfolio Update,Today's NAV has been updated.,True,2023-02-08 05:21:00
7246,3732,PUSH,SIP Installment Successful,A new transaction has been recorded.,True,2023-10-03 21:40:00
7247,6248,PUSH,SIP Installment Successful,Your portfolio value has been updated.,False,2024-10-27 06:42:00
7248,6365,EMAIL,NAV Update,Please complete your pending KYC verification.,True,2024-07-02 11:10:00
7249,7711,SMS,KYC Update,Your portfolio value has been updated.,True,2023-12-08 09:41:00
7250,5902,SMS,SIP Installment Successful,A new transaction has been recorded.,True,2023-11-24 23:59:00
7251,279,EMAIL,Portfolio Update,Your portfolio value has been updated.,True,2023-04-29 07:39:00
7252,2706,SMS,Portfolio Update,Your SIP installment has been processed successfully.,False,2024-04-29 11:54:00
7253,9215,SMS,KYC Update,Your portfolio value has been updated.,False,2023-02-06 11:26:00
7254,8342,PUSH,Compliance Notification,Compliance review requires your attention.,True,2024-01-02 12:15:00
7255,4271,SMS,Compliance Notification,Compliance review requires your attention.,False,2024-06-22 04:35:00
7256,6383,EMAIL,SIP Installment Successful,Your portfolio value has been updated.,False,2023-11-01 16:50:00
7257,3317,EMAIL,Transaction Alert,Compliance review requires your attention.,True,2024-05-15 22:13:00
7258,16,PUSH,SIP Installment Successful,Your portfolio value has been updated.,False,2024-02-20 20:24:00
7259,1681,IN_APP,Portfolio Update,Your SIP installment has been processed successfully.,False,2024-04-11 11:01:00
7260,6418,PUSH,Portfolio Update,Compliance review requires your attention.,True,2024-02-27 21:53:00
7261,8764,IN_APP,Compliance Notification,A new transaction has been recorded.,True,2024-10-23 12:20:00
7262,4743,SMS,SIP Installment Successful,Your portfolio value has been updated.,True,2023-06-17 06:10:00
7263,3918,EMAIL,Compliance Notification,Your SIP installment has been processed successfully.,True,2023-01-19 01:25:00
7264,9236,IN_APP,SIP Installment Successful,Today's NAV has been updated.,True,2025-04-26 13:54:00
7265,9695,EMAIL,NAV Update,Your SIP installment has been processed successfully.,False,2024-01-26 07:21:00
7266,810,SMS,Compliance Notification,A new transaction has been recorded.,True,2025-01-05 04:53:00
7267,2585,IN_APP,NAV Update,Your SIP installment has been processed successfully.,False,2023-05-17 04:13:00
7268,2157,PUSH,Portfolio Update,Your portfolio value has been updated.,True,2023-01-03 22:49:00
7269,9743,SMS,KYC Update,Your portfolio value has been updated.,True,2023-05-30 08:47:00
7270,2155,EMAIL,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2023-01-23 04:14:00
7271,8625,SMS,Compliance Notification,Today's NAV has been updated.,True,2023-07-15 04:28:00
7272,5455,EMAIL,NAV Update,Compliance review requires your attention.,False,2023-09-29 21:15:00
7273,3823,PUSH,KYC Update,Please complete your pending KYC verification.,False,2024-08-03 03:45:00
7274,7942,IN_APP,KYC Update,Compliance review requires your attention.,False,2024-01-25 03:40:00
7275,4503,IN_APP,NAV Update,A new transaction has been recorded.,False,2025-01-24 22:33:00
7276,8805,IN_APP,Transaction Alert,Compliance review requires your attention.,False,2023-10-20 01:57:00
7277,4507,EMAIL,Compliance Notification,Please complete your pending KYC verification.,True,2023-08-09 12:04:00
7278,9789,EMAIL,Transaction Alert,Please complete your pending KYC verification.,True,2024-10-19 14:02:00
7279,7949,SMS,SIP Installment Successful,Today's NAV has been updated.,False,2024-01-21 01:08:00
7280,2685,IN_APP,SIP Installment Successful,A new transaction has been recorded.,True,2024-03-09 15:53:00
7281,2386,PUSH,Portfolio Update,Compliance review requires your attention.,False,2024-03-15 05:37:00
7282,7453,SMS,Compliance Notification,Today's NAV has been updated.,True,2024-12-25 14:55:00
7283,8233,SMS,SIP Installment Successful,Your portfolio value has been updated.,False,2024-12-08 09:12:00
7284,2716,SMS,KYC Update,Compliance review requires your attention.,True,2023-06-20 19:10:00
7285,1356,SMS,Compliance Notification,Your portfolio value has been updated.,True,2023-07-21 16:46:00
7286,5536,EMAIL,Transaction Alert,Please complete your pending KYC verification.,False,2025-01-09 05:13:00
7287,9518,PUSH,SIP Installment Successful,Today's NAV has been updated.,True,2024-11-28 00:49:00
7288,2815,PUSH,Portfolio Update,Please complete your pending KYC verification.,True,2023-10-12 09:04:00
7289,6057,IN_APP,Transaction Alert,Today's NAV has been updated.,True,2024-08-27 04:16:00
7290,9295,SMS,Compliance Notification,Today's NAV has been updated.,True,2024-06-18 21:52:00
7291,5710,EMAIL,Portfolio Update,A new transaction has been recorded.,True,2025-06-14 22:41:00
7292,3100,SMS,NAV Update,A new transaction has been recorded.,False,2024-12-11 19:44:00
7293,3224,PUSH,Compliance Notification,Today's NAV has been updated.,True,2023-04-26 11:59:00
7294,7321,PUSH,Compliance Notification,Your SIP installment has been processed successfully.,True,2023-08-01 22:33:00
7295,529,PUSH,Portfolio Update,Compliance review requires your attention.,False,2023-12-15 07:48:00
7296,970,SMS,Portfolio Update,A new transaction has been recorded.,True,2024-01-06 18:22:00
7297,3131,EMAIL,SIP Installment Successful,A new transaction has been recorded.,True,2023-08-19 05:47:00
7298,1148,IN_APP,Compliance Notification,Your portfolio value has been updated.,False,2024-07-26 13:55:00
7299,4672,IN_APP,NAV Update,Today's NAV has been updated.,False,2024-02-08 21:29:00
7300,1606,PUSH,Compliance Notification,Please complete your pending KYC verification.,False,2023-06-22 23:39:00
7301,5949,EMAIL,Compliance Notification,Today's NAV has been updated.,False,2024-10-23 12:55:00
7302,2284,IN_APP,NAV Update,Your SIP installment has been processed successfully.,True,2024-08-08 04:42:00
7303,6046,PUSH,NAV Update,Your SIP installment has been processed successfully.,True,2023-12-07 04:43:00
7304,6029,PUSH,NAV Update,A new transaction has been recorded.,True,2025-02-02 21:03:00
7305,2341,IN_APP,NAV Update,A new transaction has been recorded.,False,2024-10-31 09:04:00
7306,429,PUSH,SIP Installment Successful,Today's NAV has been updated.,False,2024-03-06 20:32:00
7307,7928,EMAIL,KYC Update,Please complete your pending KYC verification.,False,2024-08-05 12:19:00
7308,4736,PUSH,KYC Update,Today's NAV has been updated.,True,2025-04-21 08:10:00
7309,4435,SMS,KYC Update,A new transaction has been recorded.,True,2023-01-25 13:20:00
7310,962,SMS,Transaction Alert,Your SIP installment has been processed successfully.,False,2023-10-30 07:19:00
7311,3115,EMAIL,SIP Installment Successful,Compliance review requires your attention.,True,2023-06-02 22:17:00
7312,6739,SMS,NAV Update,Your SIP installment has been processed successfully.,False,2023-12-10 21:53:00
7313,3053,SMS,Portfolio Update,Please complete your pending KYC verification.,False,2023-09-04 23:04:00
7314,4616,IN_APP,Compliance Notification,A new transaction has been recorded.,True,2023-10-10 18:28:00
7315,6248,PUSH,Portfolio Update,Please complete your pending KYC verification.,False,2024-03-21 14:41:00
7316,7647,EMAIL,Transaction Alert,Compliance review requires your attention.,True,2024-10-04 07:02:00
7317,1134,EMAIL,SIP Installment Successful,Please complete your pending KYC verification.,False,2025-01-22 01:46:00
7318,152,PUSH,Transaction Alert,Compliance review requires your attention.,False,2025-05-09 09:33:00
7319,8344,IN_APP,Portfolio Update,Today's NAV has been updated.,True,2023-05-12 03:07:00
7320,9572,EMAIL,SIP Installment Successful,Today's NAV has been updated.,True,2023-01-27 08:16:00
7321,3152,EMAIL,NAV Update,Your portfolio value has been updated.,True,2024-03-25 05:44:00
7322,9846,SMS,SIP Installment Successful,Today's NAV has been updated.,False,2023-02-01 09:36:00
7323,4341,EMAIL,KYC Update,Your SIP installment has been processed successfully.,True,2023-10-24 01:56:00
7324,4498,SMS,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2024-04-14 01:42:00
7325,1445,PUSH,NAV Update,Compliance review requires your attention.,False,2024-01-15 00:13:00
7326,6342,IN_APP,SIP Installment Successful,A new transaction has been recorded.,False,2024-07-16 10:02:00
7327,1897,PUSH,SIP Installment Successful,Your portfolio value has been updated.,True,2025-04-09 11:41:00
7328,6606,EMAIL,Compliance Notification,Your portfolio value has been updated.,True,2023-12-20 02:21:00
7329,7502,IN_APP,SIP Installment Successful,Today's NAV has been updated.,True,2023-09-30 23:08:00
7330,3774,IN_APP,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2023-03-08 10:49:00
7331,7118,SMS,NAV Update,A new transaction has been recorded.,True,2023-05-06 03:05:00
7332,6059,SMS,Portfolio Update,Your SIP installment has been processed successfully.,True,2023-09-20 06:48:00
7333,6912,PUSH,SIP Installment Successful,Today's NAV has been updated.,False,2024-02-07 03:41:00
7334,5204,PUSH,KYC Update,Your SIP installment has been processed successfully.,True,2024-12-15 15:11:00
7335,1219,SMS,KYC Update,Your SIP installment has been processed successfully.,False,2024-05-23 06:31:00
7336,522,PUSH,Portfolio Update,Today's NAV has been updated.,True,2023-05-29 10:46:00
7337,8480,IN_APP,NAV Update,Your SIP installment has been processed successfully.,False,2023-11-04 00:35:00
7338,5204,SMS,KYC Update,A new transaction has been recorded.,True,2024-11-21 18:08:00
7339,9541,SMS,SIP Installment Successful,Compliance review requires your attention.,True,2023-04-12 21:00:00
7340,4406,EMAIL,SIP Installment Successful,Compliance review requires your attention.,True,2025-03-02 22:53:00
7341,7401,EMAIL,Compliance Notification,Please complete your pending KYC verification.,True,2023-06-18 23:55:00
7342,5012,EMAIL,Portfolio Update,Today's NAV has been updated.,False,2024-06-12 16:28:00
7343,5832,PUSH,NAV Update,Please complete your pending KYC verification.,False,2024-09-29 04:51:00
7344,721,SMS,Transaction Alert,A new transaction has been recorded.,False,2024-12-25 10:52:00
7345,3979,IN_APP,NAV Update,Compliance review requires your attention.,False,2024-10-22 05:30:00
7346,4563,EMAIL,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2025-05-10 13:57:00
7347,2223,IN_APP,KYC Update,Your portfolio value has been updated.,True,2023-03-13 05:36:00
7348,8073,IN_APP,Transaction Alert,Compliance review requires your attention.,True,2023-01-20 23:27:00
7349,7517,EMAIL,SIP Installment Successful,A new transaction has been recorded.,True,2024-11-10 12:29:00
7350,2208,PUSH,SIP Installment Successful,Compliance review requires your attention.,True,2024-06-06 22:57:00
7351,3588,SMS,NAV Update,Your SIP installment has been processed successfully.,False,2024-10-10 11:05:00
7352,898,SMS,NAV Update,Please complete your pending KYC verification.,False,2024-04-10 18:11:00
7353,6347,SMS,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2024-01-30 02:53:00
7354,5332,EMAIL,NAV Update,Please complete your pending KYC verification.,False,2025-04-26 04:37:00
7355,9212,IN_APP,Compliance Notification,A new transaction has been recorded.,True,2024-10-21 12:03:00
7356,4438,EMAIL,NAV Update,Please complete your pending KYC verification.,True,2023-03-31 00:35:00
7357,7824,IN_APP,Transaction Alert,Please complete your pending KYC verification.,False,2025-01-30 18:11:00
7358,3745,SMS,KYC Update,Compliance review requires your attention.,False,2023-01-22 16:26:00
7359,6626,IN_APP,Transaction Alert,Your SIP installment has been processed successfully.,False,2023-02-15 12:25:00
7360,435,EMAIL,Portfolio Update,Your SIP installment has been processed successfully.,True,2023-12-29 00:33:00
7361,6818,SMS,Portfolio Update,Your SIP installment has been processed successfully.,True,2024-07-15 06:02:00
7362,7063,PUSH,Portfolio Update,Your SIP installment has been processed successfully.,False,2023-12-26 11:57:00
7363,2078,PUSH,KYC Update,A new transaction has been recorded.,True,2025-03-04 02:54:00
7364,211,SMS,Compliance Notification,Today's NAV has been updated.,True,2024-02-06 01:23:00
7365,9524,EMAIL,NAV Update,Compliance review requires your attention.,True,2024-03-26 12:05:00
7366,8792,SMS,Transaction Alert,A new transaction has been recorded.,False,2025-01-29 09:39:00
7367,2195,EMAIL,Transaction Alert,A new transaction has been recorded.,False,2024-09-16 00:15:00
7368,1949,IN_APP,Transaction Alert,A new transaction has been recorded.,False,2024-07-31 22:05:00
7369,666,PUSH,KYC Update,A new transaction has been recorded.,False,2024-01-16 00:44:00
7370,1724,PUSH,Transaction Alert,Your portfolio value has been updated.,True,2024-10-19 06:47:00
7371,860,SMS,Compliance Notification,A new transaction has been recorded.,True,2023-07-01 19:20:00
7372,3489,IN_APP,Transaction Alert,Your portfolio value has been updated.,False,2023-07-22 18:03:00
7373,6483,IN_APP,Portfolio Update,Please complete your pending KYC verification.,False,2024-03-28 11:56:00
7374,4239,IN_APP,Portfolio Update,Please complete your pending KYC verification.,True,2023-03-18 10:15:00
7375,1715,SMS,SIP Installment Successful,A new transaction has been recorded.,True,2024-05-23 00:33:00
7376,3400,IN_APP,Compliance Notification,Your SIP installment has been processed successfully.,True,2025-02-19 22:01:00
7377,2348,EMAIL,Compliance Notification,Please complete your pending KYC verification.,True,2023-04-29 00:15:00
7378,6636,EMAIL,Compliance Notification,Today's NAV has been updated.,True,2023-09-21 03:52:00
7379,8013,PUSH,SIP Installment Successful,A new transaction has been recorded.,False,2024-08-13 14:22:00
7380,8171,IN_APP,Portfolio Update,Your portfolio value has been updated.,False,2023-03-28 18:01:00
7381,3660,PUSH,NAV Update,Today's NAV has been updated.,False,2024-09-05 01:17:00
7382,2316,SMS,NAV Update,Please complete your pending KYC verification.,False,2025-01-04 02:27:00
7383,7071,EMAIL,SIP Installment Successful,Your portfolio value has been updated.,False,2024-12-07 14:08:00
7384,617,SMS,NAV Update,A new transaction has been recorded.,True,2025-03-10 20:50:00
7385,4953,IN_APP,Portfolio Update,Today's NAV has been updated.,False,2025-02-02 05:33:00
7386,1492,PUSH,Transaction Alert,Compliance review requires your attention.,False,2024-08-21 04:57:00
7387,3559,SMS,NAV Update,Compliance review requires your attention.,False,2023-09-14 19:36:00
7388,9937,EMAIL,Compliance Notification,Your SIP installment has been processed successfully.,True,2023-10-09 11:12:00
7389,9118,IN_APP,Transaction Alert,Your SIP installment has been processed successfully.,False,2023-08-27 17:18:00
7390,3680,IN_APP,KYC Update,A new transaction has been recorded.,True,2023-11-07 08:14:00
7391,5396,IN_APP,Portfolio Update,Please complete your pending KYC verification.,False,2024-09-27 01:32:00
7392,6429,SMS,SIP Installment Successful,Compliance review requires your attention.,True,2024-09-09 09:28:00
7393,9379,EMAIL,SIP Installment Successful,Please complete your pending KYC verification.,False,2024-10-31 08:11:00
7394,7983,PUSH,KYC Update,Please complete your pending KYC verification.,False,2024-08-30 05:41:00
7395,1285,PUSH,SIP Installment Successful,Please complete your pending KYC verification.,True,2024-02-14 23:42:00
7396,6607,EMAIL,Compliance Notification,Compliance review requires your attention.,False,2025-02-12 13:31:00
7397,6195,IN_APP,Portfolio Update,Compliance review requires your attention.,False,2023-02-15 02:01:00
7398,5087,SMS,NAV Update,Your portfolio value has been updated.,False,2024-05-29 21:10:00
7399,9448,SMS,Compliance Notification,Your portfolio value has been updated.,False,2024-01-05 17:08:00
7400,681,PUSH,NAV Update,Your portfolio value has been updated.,False,2024-12-20 20:58:00
7401,9409,IN_APP,KYC Update,Compliance review requires your attention.,True,2023-01-19 22:14:00
7402,6391,EMAIL,Compliance Notification,Your SIP installment has been processed successfully.,False,2025-02-03 08:24:00
7403,6412,EMAIL,KYC Update,Compliance review requires your attention.,False,2023-10-29 19:33:00
7404,3004,SMS,SIP Installment Successful,Your portfolio value has been updated.,True,2025-03-23 10:14:00
7405,7640,EMAIL,Compliance Notification,Your SIP installment has been processed successfully.,False,2023-01-23 15:01:00
7406,8130,IN_APP,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2024-12-23 16:44:00
7407,3702,SMS,Portfolio Update,Your portfolio value has been updated.,True,2023-03-05 16:45:00
7408,2441,PUSH,Portfolio Update,Your portfolio value has been updated.,True,2023-07-03 19:33:00
7409,8130,EMAIL,Portfolio Update,Today's NAV has been updated.,False,2024-06-04 06:12:00
7410,2371,PUSH,SIP Installment Successful,A new transaction has been recorded.,False,2025-02-09 22:19:00
7411,2178,EMAIL,KYC Update,Compliance review requires your attention.,False,2023-08-16 16:54:00
7412,910,IN_APP,Compliance Notification,A new transaction has been recorded.,False,2025-04-25 21:03:00
7413,10,EMAIL,Portfolio Update,Please complete your pending KYC verification.,False,2024-04-02 10:21:00
7414,6288,EMAIL,NAV Update,Please complete your pending KYC verification.,False,2024-05-10 20:40:00
7415,3560,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,True,2025-05-29 14:13:00
7416,1386,PUSH,SIP Installment Successful,A new transaction has been recorded.,True,2023-09-17 15:17:00
7417,7156,IN_APP,NAV Update,Your SIP installment has been processed successfully.,False,2023-06-03 19:20:00
7418,4333,SMS,Transaction Alert,Your portfolio value has been updated.,False,2024-06-04 22:10:00
7419,2654,IN_APP,NAV Update,Your portfolio value has been updated.,False,2023-03-18 14:33:00
7420,6338,EMAIL,Portfolio Update,A new transaction has been recorded.,True,2024-04-30 06:03:00
7421,4177,EMAIL,Compliance Notification,A new transaction has been recorded.,False,2023-03-23 15:42:00
7422,1007,SMS,Portfolio Update,A new transaction has been recorded.,True,2023-01-27 23:03:00
7423,9839,IN_APP,KYC Update,A new transaction has been recorded.,True,2025-05-19 21:21:00
7424,7825,IN_APP,Transaction Alert,Your portfolio value has been updated.,False,2024-10-02 17:30:00
7425,4877,IN_APP,SIP Installment Successful,Your portfolio value has been updated.,False,2023-01-01 04:14:00
7426,4466,EMAIL,KYC Update,Compliance review requires your attention.,True,2023-04-28 06:28:00
7427,7071,PUSH,KYC Update,Compliance review requires your attention.,True,2024-03-04 11:51:00
7428,5931,IN_APP,KYC Update,A new transaction has been recorded.,False,2024-11-14 12:30:00
7429,4235,EMAIL,KYC Update,Your portfolio value has been updated.,True,2025-02-18 08:21:00
7430,5866,PUSH,KYC Update,A new transaction has been recorded.,False,2024-09-11 14:23:00
7431,805,PUSH,Transaction Alert,Your SIP installment has been processed successfully.,False,2024-10-05 05:11:00
7432,6517,PUSH,Compliance Notification,Today's NAV has been updated.,True,2023-09-21 08:31:00
7433,184,EMAIL,Compliance Notification,Today's NAV has been updated.,False,2024-09-16 21:49:00
7434,9940,SMS,Transaction Alert,Your SIP installment has been processed successfully.,False,2024-01-30 22:55:00
7435,8851,PUSH,NAV Update,Please complete your pending KYC verification.,False,2025-05-28 07:32:00
7436,8483,SMS,Portfolio Update,Today's NAV has been updated.,False,2023-03-06 11:49:00
7437,9552,IN_APP,NAV Update,Please complete your pending KYC verification.,False,2023-08-19 00:08:00
7438,2896,PUSH,SIP Installment Successful,Please complete your pending KYC verification.,False,2023-11-15 08:55:00
7439,122,PUSH,NAV Update,A new transaction has been recorded.,False,2025-04-19 17:48:00
7440,9142,EMAIL,Compliance Notification,Today's NAV has been updated.,False,2024-12-20 23:56:00
7441,4177,SMS,Transaction Alert,Please complete your pending KYC verification.,False,2024-02-15 06:56:00
7442,1826,PUSH,Transaction Alert,Compliance review requires your attention.,False,2024-03-25 14:06:00
7443,8799,EMAIL,Portfolio Update,A new transaction has been recorded.,True,2023-07-18 15:50:00
7444,1065,IN_APP,KYC Update,A new transaction has been recorded.,False,2025-05-09 12:10:00
7445,8644,IN_APP,KYC Update,Your SIP installment has been processed successfully.,False,2025-05-15 02:15:00
7446,3531,EMAIL,Compliance Notification,Today's NAV has been updated.,True,2023-01-21 22:40:00
7447,1971,IN_APP,KYC Update,Your portfolio value has been updated.,False,2024-02-12 13:26:00
7448,8565,IN_APP,Transaction Alert,A new transaction has been recorded.,True,2024-09-24 23:34:00
7449,2272,SMS,Portfolio Update,A new transaction has been recorded.,True,2025-01-24 02:32:00
7450,6633,IN_APP,Transaction Alert,Your SIP installment has been processed successfully.,False,2023-05-09 08:31:00
7451,7261,EMAIL,NAV Update,Your portfolio value has been updated.,False,2023-04-15 12:53:00
7452,5472,IN_APP,Compliance Notification,Your portfolio value has been updated.,True,2024-04-16 19:09:00
7453,9792,EMAIL,SIP Installment Successful,Compliance review requires your attention.,True,2023-07-16 10:09:00
7454,7234,SMS,Portfolio Update,Your portfolio value has been updated.,False,2023-10-27 02:14:00
7455,1571,EMAIL,Portfolio Update,Your portfolio value has been updated.,True,2023-05-12 09:30:00
7456,9132,EMAIL,Compliance Notification,Your portfolio value has been updated.,True,2025-05-28 05:04:00
7457,9891,EMAIL,Transaction Alert,Your SIP installment has been processed successfully.,False,2024-03-31 02:50:00
7458,7004,SMS,SIP Installment Successful,Please complete your pending KYC verification.,True,2024-04-12 15:41:00
7459,4879,PUSH,KYC Update,Compliance review requires your attention.,True,2025-03-23 12:57:00
7460,4850,SMS,Portfolio Update,Your portfolio value has been updated.,True,2023-07-17 12:56:00
7461,4012,SMS,NAV Update,Today's NAV has been updated.,True,2025-05-25 07:23:00
7462,542,EMAIL,KYC Update,Your portfolio value has been updated.,False,2025-04-14 23:05:00
7463,5366,EMAIL,Portfolio Update,Compliance review requires your attention.,False,2024-12-15 12:28:00
7464,7357,IN_APP,SIP Installment Successful,Please complete your pending KYC verification.,True,2025-05-19 18:48:00
7465,5905,IN_APP,Compliance Notification,Today's NAV has been updated.,True,2024-12-20 15:00:00
7466,3058,EMAIL,SIP Installment Successful,Your portfolio value has been updated.,True,2024-01-14 17:12:00
7467,6363,SMS,Transaction Alert,A new transaction has been recorded.,True,2023-12-04 09:23:00
7468,3855,IN_APP,NAV Update,Your portfolio value has been updated.,False,2024-03-23 16:27:00
7469,9496,EMAIL,SIP Installment Successful,Today's NAV has been updated.,False,2025-01-06 09:57:00
7470,6759,IN_APP,KYC Update,Compliance review requires your attention.,True,2023-07-18 04:50:00
7471,378,PUSH,KYC Update,Compliance review requires your attention.,False,2024-10-10 00:24:00
7472,2297,EMAIL,SIP Installment Successful,Compliance review requires your attention.,True,2023-05-31 19:39:00
7473,3482,PUSH,SIP Installment Successful,A new transaction has been recorded.,False,2023-09-30 14:16:00
7474,9435,SMS,Compliance Notification,A new transaction has been recorded.,True,2024-07-08 05:03:00
7475,2268,EMAIL,KYC Update,Compliance review requires your attention.,True,2025-06-14 03:06:00
7476,8279,SMS,Compliance Notification,Compliance review requires your attention.,True,2025-01-10 18:39:00
7477,43,PUSH,Compliance Notification,Your portfolio value has been updated.,False,2023-04-18 11:56:00
7478,7121,EMAIL,NAV Update,Today's NAV has been updated.,False,2024-05-16 13:05:00
7479,625,PUSH,NAV Update,Your SIP installment has been processed successfully.,True,2024-06-09 01:15:00
7480,4426,IN_APP,Compliance Notification,Your SIP installment has been processed successfully.,True,2025-06-04 10:43:00
7481,3287,EMAIL,Portfolio Update,Please complete your pending KYC verification.,True,2025-04-03 22:49:00
7482,5861,IN_APP,Portfolio Update,Please complete your pending KYC verification.,True,2024-03-02 00:58:00
7483,1765,EMAIL,Portfolio Update,Your portfolio value has been updated.,False,2023-04-15 23:56:00
7484,2131,EMAIL,NAV Update,A new transaction has been recorded.,True,2024-09-26 20:47:00
7485,774,EMAIL,KYC Update,A new transaction has been recorded.,False,2024-09-02 12:53:00
7486,6821,PUSH,NAV Update,Compliance review requires your attention.,True,2023-03-09 15:41:00
7487,4959,SMS,Transaction Alert,Your SIP installment has been processed successfully.,True,2023-01-19 11:36:00
7488,8518,EMAIL,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2025-06-18 02:26:00
7489,6822,EMAIL,Compliance Notification,A new transaction has been recorded.,False,2025-04-23 21:13:00
7490,5963,SMS,NAV Update,Your portfolio value has been updated.,False,2023-08-04 19:19:00
7491,49,IN_APP,SIP Installment Successful,Your SIP installment has been processed successfully.,False,2023-08-01 04:03:00
7492,475,PUSH,KYC Update,Please complete your pending KYC verification.,False,2023-07-21 10:12:00
7493,5051,EMAIL,Portfolio Update,Compliance review requires your attention.,False,2024-03-18 23:11:00
7494,4527,PUSH,Portfolio Update,Your portfolio value has been updated.,True,2023-02-14 08:26:00
7495,3446,SMS,NAV Update,Your portfolio value has been updated.,True,2024-11-30 12:36:00
7496,7381,PUSH,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2025-05-13 10:57:00
7497,1609,EMAIL,KYC Update,Compliance review requires your attention.,True,2024-01-14 06:36:00
7498,6560,IN_APP,Transaction Alert,Today's NAV has been updated.,True,2024-12-11 12:52:00
7499,2543,EMAIL,Compliance Notification,Your portfolio value has been updated.,False,2024-10-01 21:23:00
7500,4279,SMS,Compliance Notification,Your portfolio value has been updated.,True,2024-06-27 22:02:00
7501,8435,SMS,Portfolio Update,Compliance review requires your attention.,False,2024-08-27 00:02:00
7502,3276,EMAIL,KYC Update,A new transaction has been recorded.,True,2024-05-10 16:50:00
7503,3378,EMAIL,KYC Update,Your SIP installment has been processed successfully.,False,2023-08-08 14:30:00
7504,9288,PUSH,Compliance Notification,Your portfolio value has been updated.,True,2024-07-19 17:26:00
7505,4129,IN_APP,Compliance Notification,Your SIP installment has been processed successfully.,True,2024-12-09 01:29:00
7506,9708,PUSH,NAV Update,Today's NAV has been updated.,True,2023-09-20 00:46:00
7507,939,EMAIL,Compliance Notification,Your SIP installment has been processed successfully.,True,2023-10-08 00:20:00
7508,1229,IN_APP,SIP Installment Successful,Your SIP installment has been processed successfully.,True,2024-12-28 22:24:00
7509,5863,PUSH,NAV Update,Today's NAV has been updated.,True,2023-10-10 16:52:00
7510,3151,PUSH,Compliance Notification,Your SIP installment has been processed successfully.,True,2025-01-11 23:08:00
7511,4660,PUSH,KYC Update,Your portfolio value has been updated.,False,2025-06-14 23:37:00
7512,6311,SMS,Portfolio Update,Your portfolio value has been updated.,False,2023-09-12 22:36:00
7513,1657,SMS,NAV Update,Today's NAV has been updated.,False,2023-03-22 08:17:00
7514,960,SMS,NAV Update,Please complete your pending KYC verification.,True,2023-03-04 02:58:00
