check_id,user_id,risk_score,aml_status,pep_check,sanction_check,result,remarks,checked_at
7130,2307,100,PASS,False,False,REJECTED,AML review pending,2024-06-15 19:12:00
7131,4440,79,REVIEW,False,False,REJECTED,Additional documents required,2024-03-06 15:30:00
7132,4810,15,PASS,True,False,APPROVED,No issues detected,2025-04-30 05:17:00
7133,578,94,REVIEW,False,False,REJECTED,High-risk profile,2024-09-10 16:35:00
7134,7164,37,PASS,False,False,PENDING,No issues detected,2025-06-08 20:59:00
7135,6008,39,PASS,True,False,PENDING,Additional documents required,2024-01-16 12:52:00
7136,6323,34,PASS,True,False,PENDING,KYC verified,2024-04-04 18:15:00
7137,8543,24,PASS,True,False,APPROVED,KYC verified,2024-02-13 11:09:00
7138,8689,62,PASS,False,True,PENDING,AML review pending,2023-03-30 17:29:00
7139,7950,62,PASS,False,False,PENDING,Additional documents required,2023-10-19 17:57:00
7140,1268,93,FAIL,True,True,REJECTED,KYC verified,2024-08-21 14:42:00
7141,2934,100,PASS,False,True,REJECTED,High-risk profile,2024-06-20 17:28:00
7142,6259,67,PASS,False,True,PENDING,KYC verified,2024-11-14 17:32:00
7143,5316,4,PASS,False,False,APPROVED,Additional documents required,2023-12-05 21:44:00
7144,4291,27,PASS,False,True,APPROVED,No issues detected,2023-05-28 02:25:00
7145,1857,41,PASS,True,True,PENDING,KYC verified,2025-01-08 12:54:00
7146,8541,30,PASS,False,True,PENDING,No issues detected,2023-10-28 02:43:00
7147,8340,85,PASS,True,False,REJECTED,High-risk profile,2025-02-05 23:27:00
7148,1680,7,PASS,False,True,APPROVED,No issues detected,2025-05-08 13:51:00
7149,5485,14,PASS,True,True,APPROVED,High-risk profile,2024-02-29 14:02:00
7150,4309,18,FAIL,False,False,APPROVED,Additional documents required,2023-11-12 02:47:00
7151,9849,95,PASS,False,False,REJECTED,Additional documents required,2024-12-05 21:59:00
7152,3908,70,PASS,True,True,REJECTED,High-risk profile,2023-11-21 03:24:00
7153,1323,28,PASS,True,True,APPROVED,KYC verified,2025-01-03 03:05:00
7154,844,67,PASS,False,False,PENDING,AML review pending,2025-02-03 08:38:00
7155,7961,58,PASS,True,True,PENDING,No issues detected,2025-04-15 10:23:00
7156,1119,78,PASS,True,True,REJECTED,High-risk profile,2023-07-04 07:56:00
7157,4304,93,PASS,True,False,REJECTED,No issues detected,2024-02-04 18:51:00
7158,4449,68,PASS,False,True,PENDING,Additional documents required,2024-06-09 20:00:00
7159,8364,41,PASS,False,False,PENDING,Additional documents required,2024-08-14 14:57:00
7160,3106,83,PASS,True,False,REJECTED,AML review pending,2024-04-30 03:57:00
7161,5697,36,PASS,True,True,PENDING,High-risk profile,2024-02-06 19:33:00
7162,7658,39,PASS,True,False,PENDING,Additional documents required,2024-02-13 00:36:00
7163,5433,52,PASS,False,True,PENDING,AML review pending,2025-05-14 13:18:00
7164,1346,32,PASS,False,True,PENDING,KYC verified,2023-10-02 09:24:00
7165,9600,40,PASS,True,True,PENDING,KYC verified,2024-08-16 05:29:00
7166,1213,24,PASS,True,True,APPROVED,No issues detected,2023-05-27 04:02:00
7167,8350,50,PASS,False,False,PENDING,KYC verified,2023-12-29 02:13:00
7168,2707,43,FAIL,False,True,PENDING,KYC verified,2025-01-02 12:42:00
7169,8162,58,PASS,True,True,PENDING,KYC verified,2025-02-23 17:55:00
7170,7061,93,PASS,True,False,REJECTED,High-risk profile,2023-07-30 05:10:00
7171,2634,31,PASS,False,False,PENDING,High-risk profile,2024-06-05 23:18:00
7172,1014,10,REVIEW,True,True,APPROVED,Additional documents required,2023-10-06 20:14:00
7173,5800,85,REVIEW,True,False,REJECTED,High-risk profile,2023-08-26 17:59:00
7174,5825,96,PASS,True,True,REJECTED,No issues detected,2024-05-07 07:03:00
7175,5592,98,PASS,False,True,REJECTED,Additional documents required,2024-03-08 23:17:00
7176,1310,18,PASS,False,True,APPROVED,No issues detected,2023-10-05 06:05:00
7177,7819,3,PASS,False,True,APPROVED,Additional documents required,2023-06-22 22:13:00
7178,6760,3,PASS,True,False,APPROVED,High-risk profile,2025-03-05 10:29:00
7179,3055,87,REVIEW,False,False,REJECTED,AML review pending,2025-05-01 19:45:00
7180,5340,61,PASS,False,True,PENDING,KYC verified,2023-11-04 23:52:00
7181,6803,97,REVIEW,False,True,REJECTED,KYC verified,2023-08-25 03:23:00
7182,2578,39,PASS,False,False,PENDING,No issues detected,2024-11-20 01:08:00
7183,9370,30,REVIEW,False,False,PENDING,AML review pending,2025-01-12 13:56:00
7184,206,13,REVIEW,True,True,APPROVED,AML review pending,2024-06-09 06:45:00
7185,7803,65,PASS,True,True,PENDING,High-risk profile,2024-07-22 21:22:00
7186,8043,24,PASS,True,False,APPROVED,AML review pending,2023-12-25 01:53:00
7187,2835,1,PASS,False,True,APPROVED,No issues detected,2023-07-08 03:47:00
7188,4087,63,PASS,False,False,PENDING,No issues detected,2025-05-11 17:01:00
7189,5127,84,PASS,True,True,REJECTED,No issues detected,2024-05-20 01:24:00
7190,4377,81,PASS,True,False,REJECTED,High-risk profile,2025-04-21 12:42:00
7191,437,43,PASS,True,True,PENDING,No issues detected,2023-05-27 06:37:00
7192,68,6,PASS,True,True,APPROVED,Additional documents required,2024-04-27 00:43:00
7193,2734,17,PASS,True,False,APPROVED,High-risk profile,2023-02-26 11:15:00
7194,8657,74,PASS,False,False,REJECTED,KYC verified,2025-02-23 01:33:00
7195,1510,2,PASS,True,False,APPROVED,High-risk profile,2025-05-19 14:07:00
7196,1633,73,PASS,False,True,REJECTED,No issues detected,2025-04-24 11:57:00
7197,955,42,PASS,False,False,PENDING,High-risk profile,2023-02-15 12:26:00
7198,3226,60,PASS,True,True,PENDING,AML review pending,2025-03-08 01:11:00
7199,5575,40,PASS,True,True,PENDING,High-risk profile,2023-02-24 04:44:00
7200,5726,89,PASS,False,True,REJECTED,High-risk profile,2025-03-14 01:59:00
7201,5144,99,PASS,False,False,REJECTED,No issues detected,2024-09-15 08:49:00
7202,4168,51,PASS,True,False,PENDING,Additional documents required,2024-03-01 12:29:00
7203,285,2,PASS,True,True,APPROVED,Additional documents required,2025-01-01 16:19:00
7204,7330,25,PASS,False,True,APPROVED,KYC verified,2025-02-17 14:16:00
7205,2922,65,PASS,True,True,PENDING,AML review pending,2025-02-15 15:15:00
7206,8884,88,PASS,True,False,REJECTED,High-risk profile,2025-05-17 23:42:00
7207,2315,94,REVIEW,True,True,REJECTED,AML review pending,2025-03-10 05:41:00
7208,4522,44,PASS,False,False,PENDING,AML review pending,2023-12-04 01:07:00
7209,1287,56,PASS,True,True,PENDING,KYC verified,2024-04-17 17:26:00
7210,8679,16,REVIEW,True,False,APPROVED,High-risk profile,2023-12-26 19:05:00
7211,3377,28,FAIL,True,False,APPROVED,KYC verified,2024-09-14 07:39:00
7212,6372,83,FAIL,True,True,REJECTED,AML review pending,2023-05-12 12:37:00
7213,8614,45,PASS,True,False,PENDING,AML review pending,2024-12-17 11:40:00
7214,1615,43,REVIEW,True,True,PENDING,No issues detected,2024-05-25 10:29:00
7215,9037,93,PASS,True,False,REJECTED,KYC verified,2025-02-19 07:47:00
7216,4500,36,PASS,False,True,PENDING,KYC verified,2024-11-12 23:34:00
7217,1436,70,PASS,False,False,REJECTED,KYC verified,2024-11-14 06:40:00
7218,3700,79,PASS,False,False,REJECTED,AML review pending,2024-07-16 09:11:00
7219,7354,61,PASS,False,True,PENDING,KYC verified,2024-04-09 01:04:00
7220,6581,25,PASS,False,False,APPROVED,KYC verified,2023-02-18 13:23:00
7221,1295,30,PASS,True,False,PENDING,Additional documents required,2023-07-08 15:36:00
7222,5138,60,PASS,True,False,PENDING,KYC verified,2024-10-24 20:30:00
7223,6361,56,PASS,False,False,PENDING,High-risk profile,2023-11-04 03:32:00
7224,9112,95,PASS,True,True,REJECTED,KYC verified,2025-06-03 03:05:00
7225,4985,56,PASS,True,True,PENDING,No issues detected,2024-05-07 10:32:00
7226,6184,26,PASS,False,True,APPROVED,No issues detected,2024-05-19 10:14:00
7227,1548,75,PASS,False,True,REJECTED,High-risk profile,2024-10-06 18:26:00
7228,7078,70,PASS,False,False,REJECTED,No issues detected,2023-11-24 20:25:00
7229,2779,88,PASS,False,True,REJECTED,AML review pending,2024-01-27 08:42:00
7230,3943,100,PASS,True,False,REJECTED,No issues detected,2025-03-03 10:33:00
7231,9041,91,PASS,False,False,REJECTED,Additional documents required,2023-03-02 21:44:00
7232,1588,79,PASS,True,False,REJECTED,Additional documents required,2023-09-18 23:18:00
7233,3933,70,REVIEW,True,False,REJECTED,Additional documents required,2023-10-25 17:58:00
7234,4728,27,PASS,True,True,APPROVED,No issues detected,2024-04-08 14:32:00
7235,7764,50,PASS,False,False,PENDING,KYC verified,2023-03-22 17:05:00
7236,713,37,PASS,False,True,PENDING,High-risk profile,2023-05-03 00:14:00
7237,7455,41,PASS,False,True,PENDING,High-risk profile,2023-03-09 15:19:00
7238,4457,65,PASS,True,True,PENDING,KYC verified,2024-10-03 19:04:00
7239,3731,12,PASS,True,True,APPROVED,AML review pending,2023-01-29 00:56:00
7240,4183,3,REVIEW,True,True,APPROVED,Additional documents required,2025-04-24 17:37:00
7241,1785,21,PASS,True,True,APPROVED,High-risk profile,2025-05-04 20:36:00
7242,4729,35,PASS,False,False,PENDING,AML review pending,2025-02-25 15:09:00
7243,5084,67,PASS,True,False,PENDING,No issues detected,2023-11-27 12:04:00
7244,5379,51,PASS,False,False,PENDING,High-risk profile,2025-02-01 06:13:00
7245,4776,14,PASS,True,True,APPROVED,No issues detected,2023-02-15 20:37:00
7246,3674,66,PASS,True,False,PENDING,AML review pending,2025-02-10 00:55:00
7247,8761,61,PASS,False,True,PENDING,Additional documents required,2024-03-08 03:36:00
7248,9508,88,PASS,True,False,REJECTED,High-risk profile,2024-01-22 12:26:00
7249,6953,65,PASS,False,False,PENDING,High-risk profile,2024-11-21 00:43:00
7250,6951,69,PASS,False,False,PENDING,AML review pending,2025-03-21 09:59:00
7251,7904,56,PASS,True,True,PENDING,High-risk profile,2024-09-06 14:31:00
7252,8594,53,PASS,True,False,PENDING,Additional documents required,2023-11-22 01:46:00
7253,4572,31,PASS,False,True,PENDING,Additional documents required,2025-05-07 07:36:00
7254,6625,65,REVIEW,False,True,PENDING,High-risk profile,2024-03-20 15:35:00
7255,6031,70,PASS,False,True,REJECTED,AML review pending,2023-09-09 20:52:00
7256,2217,27,PASS,True,True,APPROVED,AML review pending,2023-06-09 02:29:00
7257,9565,72,PASS,True,True,REJECTED,Additional documents required,2024-06-10 14:43:00
7258,5467,45,PASS,False,False,PENDING,No issues detected,2024-08-25 21:52:00
7259,8563,66,PASS,False,True,PENDING,High-risk profile,2025-02-13 06:03:00
7260,1122,93,REVIEW,True,False,REJECTED,Additional documents required,2024-09-04 23:37:00
7261,1362,84,PASS,False,True,REJECTED,AML review pending,2023-07-12 21:42:00
7262,8062,73,PASS,False,True,REJECTED,No issues detected,2023-10-28 19:05:00
7263,7996,51,PASS,False,True,PENDING,AML review pending,2023-10-20 17:47:00
7264,9597,41,PASS,False,True,PENDING,High-risk profile,2024-09-16 16:40:00
7265,4107,7,PASS,True,False,APPROVED,High-risk profile,2024-01-18 23:54:00
7266,9943,65,PASS,False,True,PENDING,KYC verified,2023-07-02 08:00:00
7267,6098,13,REVIEW,False,False,APPROVED,High-risk profile,2024-12-31 07:09:00
7268,1256,80,PASS,True,False,REJECTED,KYC verified,2023-03-05 02:43:00
7269,9997,43,PASS,True,True,PENDING,High-risk profile,2023-01-08 08:50:00
7270,9966,67,PASS,True,True,PENDING,Additional documents required,2025-04-09 02:58:00
7271,9546,72,PASS,True,False,REJECTED,KYC verified,2023-03-22 07:06:00
7272,1473,14,PASS,False,True,APPROVED,High-risk profile,2023-07-15 09:24:00
7273,4569,12,PASS,False,False,APPROVED,AML review pending,2024-12-24 08:58:00
7274,4053,24,REVIEW,False,False,APPROVED,No issues detected,2023-12-02 02:51:00
7275,4943,97,PASS,True,False,REJECTED,High-risk profile,2023-03-18 13:50:00
7276,3218,89,PASS,True,False,REJECTED,AML review pending,2024-02-20 06:01:00
7277,894,3,PASS,False,False,APPROVED,Additional documents required,2024-06-05 12:21:00
7278,24,41,PASS,True,False,PENDING,AML review pending,2023-11-30 05:57:00
7279,323,60,REVIEW,False,False,PENDING,High-risk profile,2023-08-25 12:16:00
7280,3408,13,PASS,False,False,APPROVED,Additional documents required,2024-05-12 16:40:00
7281,4501,56,PASS,True,False,PENDING,Additional documents required,2023-10-08 08:35:00
7282,4350,3,PASS,False,True,APPROVED,No issues detected,2023-12-21 00:36:00
7283,3419,49,PASS,False,False,PENDING,AML review pending,2023-10-11 01:56:00
7284,1406,59,PASS,False,True,PENDING,Additional documents required,2023-04-11 06:09:00
7285,8462,31,PASS,False,True,PENDING,No issues detected,2024-03-15 08:48:00
7286,282,21,PASS,True,False,APPROVED,Additional documents required,2024-07-28 03:36:00
7287,2481,95,PASS,False,True,REJECTED,AML review pending,2023-09-02 18:43:00
7288,7021,71,PASS,True,True,REJECTED,No issues detected,2024-08-19 07:08:00
7289,1772,74,PASS,True,True,REJECTED,KYC verified,2023-06-22 22:18:00
7290,8717,31,PASS,True,True,PENDING,AML review pending,2024-03-13 05:55:00
7291,9348,64,PASS,False,False,PENDING,KYC verified,2024-01-08 03:26:00
7292,129,56,PASS,True,True,PENDING,High-risk profile,2024-11-29 22:36:00
7293,3886,20,PASS,False,True,APPROVED,Additional documents required,2023-05-25 19:58:00
7294,1349,27,REVIEW,True,False,APPROVED,High-risk profile,2025-01-19 06:23:00
7295,7544,70,PASS,False,False,REJECTED,KYC verified,2023-06-21 22:48:00
7296,460,89,PASS,True,False,REJECTED,High-risk profile,2025-02-28 08:45:00
7297,7031,97,PASS,True,True,REJECTED,No issues detected,2024-11-12 15:05:00
7298,6327,37,PASS,True,False,PENDING,Additional documents required,2024-10-28 04:18:00
7299,65,63,PASS,False,False,PENDING,High-risk profile,2024-01-20 04:38:00
7300,2661,92,PASS,True,True,REJECTED,AML review pending,2025-06-18 07:09:00
7301,9113,58,PASS,False,True,PENDING,Additional documents required,2023-06-12 13:12:00
7302,5610,38,FAIL,False,False,PENDING,High-risk profile,2023-12-15 08:06:00
7303,4230,36,PASS,True,False,PENDING,High-risk profile,2023-12-22 19:00:00
7304,1278,35,PASS,False,False,PENDING,KYC verified,2023-11-16 06:17:00
7305,5732,24,PASS,True,True,APPROVED,AML review pending,2024-01-31 22:20:00
7306,3801,69,PASS,False,True,PENDING,No issues detected,2023-11-03 08:42:00
7307,9014,1,PASS,False,False,APPROVED,AML review pending,2024-08-24 11:20:00
7308,8909,18,PASS,False,False,APPROVED,KYC verified,2025-04-08 08:31:00
7309,9,45,PASS,False,True,PENDING,Additional documents required,2024-03-14 13:11:00
7310,7350,85,PASS,True,False,REJECTED,No issues detected,2023-01-27 09:12:00
7311,2704,61,PASS,False,True,PENDING,High-risk profile,2025-06-05 09:35:00
7312,3895,67,PASS,False,True,PENDING,KYC verified,2023-04-30 11:11:00
7313,8335,7,PASS,False,True,APPROVED,No issues detected,2025-05-30 17:54:00
7314,2803,24,FAIL,True,False,APPROVED,Additional documents required,2024-05-28 16:57:00
7315,9722,83,PASS,True,True,REJECTED,AML review pending,2024-10-03 03:00:00
7316,1344,73,PASS,True,False,REJECTED,No issues detected,2024-11-26 08:31:00
7317,185,75,PASS,True,True,REJECTED,KYC verified,2023-05-14 18:54:00
7318,2776,22,PASS,True,False,APPROVED,High-risk profile,2025-03-25 21:58:00
7319,8609,66,PASS,False,True,PENDING,Additional documents required,2024-08-08 18:53:00
7320,2798,23,PASS,True,False,APPROVED,High-risk profile,2024-03-17 01:14:00
7321,7884,30,PASS,True,False,PENDING,KYC verified,2024-10-19 01:00:00
7322,8882,49,PASS,False,False,PENDING,KYC verified,2025-03-16 11:03:00
7323,9594,72,PASS,True,True,REJECTED,No issues detected,2024-06-02 16:57:00
7324,3061,11,PASS,False,False,APPROVED,KYC verified,2023-12-01 03:22:00
7325,7483,80,FAIL,False,False,REJECTED,KYC verified,2023-01-23 18:37:00
7326,9548,48,REVIEW,True,False,PENDING,AML review pending,2023-04-16 14:07:00
7327,4065,63,PASS,False,True,PENDING,KYC verified,2025-05-02 16:46:00
7328,6981,74,PASS,True,False,REJECTED,Additional documents required,2023-05-30 10:38:00
7329,7235,88,PASS,False,False,REJECTED,KYC verified,2024-12-16 04:36:00
7330,9290,24,PASS,False,False,APPROVED,High-risk profile,2023-12-10 09:42:00
7331,8138,57,PASS,False,True,PENDING,No issues detected,2023-03-25 18:19:00
7332,772,83,PASS,True,True,REJECTED,High-risk profile,2025-04-11 02:47:00
7333,2434,45,PASS,False,True,PENDING,Additional documents required,2025-04-14 07:57:00
7334,1420,97,PASS,False,False,REJECTED,Additional documents required,2023-09-30 00:21:00
7335,4458,84,PASS,False,True,REJECTED,High-risk profile,2025-04-17 03:42:00
7336,2389,39,REVIEW,True,True,PENDING,No issues detected,2023-04-23 02:21:00
7337,4208,44,PASS,True,True,PENDING,High-risk profile,2025-02-17 16:39:00
7338,1927,43,PASS,True,False,PENDING,High-risk profile,2023-11-30 21:37:00
7339,4565,16,PASS,True,False,APPROVED,AML review pending,2024-03-09 09:35:00
7340,1522,90,PASS,True,True,REJECTED,KYC verified,2023-01-24 23:00:00
7341,2698,72,PASS,False,True,REJECTED,Additional documents required,2023-01-05 13:15:00
7342,9316,34,REVIEW,False,True,PENDING,No issues detected,2024-01-29 11:49:00
7343,1975,65,PASS,False,False,PENDING,AML review pending,2024-09-14 20:42:00
7344,5675,15,PASS,True,False,APPROVED,No issues detected,2023-03-08 14:38:00
7345,3499,83,PASS,False,True,REJECTED,KYC verified,2024-07-25 01:57:00
7346,8594,7,PASS,True,True,APPROVED,KYC verified,2023-10-18 19:17:00
7347,8863,52,PASS,True,True,PENDING,Additional documents required,2024-03-02 18:20:00
7348,2760,76,PASS,False,False,REJECTED,KYC verified,2023-03-29 12:30:00
7349,790,91,PASS,True,False,REJECTED,No issues detected,2025-02-19 22:15:00
7350,7056,4,PASS,True,True,APPROVED,High-risk profile,2025-04-18 18:36:00
7351,1714,74,PASS,False,False,REJECTED,KYC verified,2024-04-03 03:03:00
7352,418,21,PASS,False,True,APPROVED,High-risk profile,2023-01-19 10:38:00
7353,5856,46,PASS,True,True,PENDING,KYC verified,2023-10-24 18:17:00
7354,7121,94,PASS,False,False,REJECTED,No issues detected,2024-06-21 11:55:00
7355,8357,60,PASS,True,False,PENDING,No issues detected,2023-09-09 08:58:00
7356,119,16,PASS,False,True,APPROVED,Additional documents required,2024-07-15 16:46:00
7357,653,60,PASS,True,True,PENDING,High-risk profile,2023-03-02 02:38:00
7358,6944,60,PASS,True,False,PENDING,AML review pending,2024-10-04 16:07:00
7359,1906,11,PASS,False,False,APPROVED,High-risk profile,2024-06-27 17:07:00
7360,8938,13,PASS,False,False,APPROVED,Additional documents required,2023-04-11 11:54:00
7361,319,56,PASS,True,False,PENDING,No issues detected,2023-09-27 12:29:00
7362,1515,64,PASS,False,False,PENDING,AML review pending,2024-03-30 13:20:00
7363,9310,57,PASS,False,True,PENDING,No issues detected,2024-07-12 09:51:00
7364,293,74,FAIL,True,False,REJECTED,KYC verified,2024-02-05 02:16:00
7365,4973,43,REVIEW,False,False,PENDING,No issues detected,2024-12-10 18:01:00
7366,6130,96,PASS,True,False,REJECTED,AML review pending,2024-03-08 05:41:00
7367,7484,79,REVIEW,True,True,REJECTED,High-risk profile,2023-09-10 17:57:00
7368,7964,52,PASS,True,False,PENDING,AML review pending,2024-02-18 12:47:00
7369,1701,31,REVIEW,False,False,PENDING,No issues detected,2023-07-06 00:53:00
7370,5688,52,PASS,True,True,PENDING,Additional documents required,2024-08-30 15:00:00
7371,7747,8,PASS,True,False,APPROVED,Additional documents required,2023-10-12 11:48:00
7372,6907,80,PASS,True,True,REJECTED,No issues detected,2023-12-02 01:43:00
7373,6856,16,PASS,True,True,APPROVED,AML review pending,2023-05-23 04:29:00
7374,7555,11,FAIL,False,True,APPROVED,High-risk profile,2023-07-04 13:00:00
7375,3343,9,PASS,False,True,APPROVED,Additional documents required,2023-12-18 10:32:00
7376,2238,34,REVIEW,True,True,PENDING,No issues detected,2023-12-10 20:50:00
7377,2173,83,PASS,True,True,REJECTED,Additional documents required,2023-05-12 06:12:00
7378,4513,6,REVIEW,False,False,APPROVED,AML review pending,2023-11-29 21:14:00
7379,6099,70,PASS,True,True,REJECTED,AML review pending,2023-01-18 14:06:00
7380,3604,65,PASS,False,True,PENDING,No issues detected,2024-02-18 09:44:00
7381,1745,88,PASS,False,True,REJECTED,Additional documents required,2024-04-16 10:12:00
7382,1815,20,PASS,False,False,APPROVED,AML review pending,2024-01-23 09:36:00
7383,6197,9,PASS,True,True,APPROVED,Additional documents required,2024-06-17 14:48:00
7384,9046,56,PASS,True,False,PENDING,KYC verified,2023-05-16 05:06:00
7385,5479,11,PASS,False,True,APPROVED,Additional documents required,2023-04-08 16:09:00
7386,1702,23,PASS,True,True,APPROVED,AML review pending,2025-04-04 11:06:00
7387,9422,61,PASS,False,False,PENDING,AML review pending,2023-01-16 20:04:00
7388,7160,61,PASS,False,True,PENDING,AML review pending,2024-10-06 11:56:00
7389,1679,14,PASS,True,True,APPROVED,Additional documents required,2023-07-26 13:28:00
7390,4398,62,PASS,False,False,PENDING,High-risk profile,2023-11-09 11:44:00
7391,3411,23,FAIL,True,True,APPROVED,Additional documents required,2023-12-19 19:46:00
7392,7375,30,PASS,False,False,PENDING,Additional documents required,2023-10-27 05:08:00
7393,5827,25,REVIEW,False,True,APPROVED,KYC verified,2023-08-11 21:46:00
7394,2650,18,PASS,True,True,APPROVED,KYC verified,2023-03-09 02:20:00
7395,4206,81,PASS,True,True,REJECTED,High-risk profile,2024-03-07 15:27:00
7396,1232,32,PASS,True,True,PENDING,KYC verified,2025-02-16 22:55:00
7397,788,5,REVIEW,True,True,APPROVED,AML review pending,2024-11-28 08:25:00
7398,6842,50,PASS,False,False,PENDING,KYC verified,2024-08-22 10:52:00
7399,5871,77,PASS,True,True,REJECTED,High-risk profile,2023-01-22 06:35:00
7400,3770,68,REVIEW,True,True,PENDING,Additional documents required,2025-03-02 22:49:00
7401,4389,40,PASS,True,False,PENDING,High-risk profile,2023-12-15 06:11:00
7402,5848,56,PASS,False,False,PENDING,AML review pending,2024-09-04 23:45:00
7403,2691,77,PASS,True,False,REJECTED,High-risk profile,2023-08-07 18:22:00
7404,4841,84,PASS,True,False,REJECTED,High-risk profile,2023-08-30 02:10:00
7405,1079,88,REVIEW,False,True,REJECTED,No issues detected,2023-09-25 18:45:00
7406,8916,60,PASS,True,True,PENDING,Additional documents required,2023-09-29 21:51:00
7407,4368,92,PASS,False,False,REJECTED,High-risk profile,2023-06-17 06:41:00
7408,8780,39,PASS,False,False,PENDING,No issues detected,2025-03-18 21:50:00
7409,5384,39,PASS,False,True,PENDING,KYC verified,2025-03-21 23:19:00
7410,9608,18,PASS,True,False,APPROVED,KYC verified,2024-10-06 11:29:00
7411,9492,26,PASS,True,True,APPROVED,High-risk profile,2024-05-06 02:14:00
7412,1889,51,REVIEW,True,True,PENDING,No issues detected,2024-02-17 09:42:00
7413,2414,47,REVIEW,True,True,PENDING,High-risk profile,2023-12-27 10:16:00
7414,7678,53,PASS,True,True,PENDING,No issues detected,2023-06-26 00:52:00
7415,3952,4,REVIEW,True,False,APPROVED,High-risk profile,2024-11-23 14:35:00
7416,7846,7,PASS,True,True,APPROVED,No issues detected,2024-07-26 12:10:00
7417,9539,82,FAIL,True,True,REJECTED,No issues detected,2023-03-31 21:50:00
7418,5251,93,PASS,True,False,REJECTED,No issues detected,2025-05-10 23:13:00
7419,5952,2,PASS,True,False,APPROVED,KYC verified,2024-10-15 10:21:00
7420,2181,54,PASS,False,False,PENDING,High-risk profile,2024-12-02 02:16:00
7421,6434,91,REVIEW,False,True,REJECTED,AML review pending,2023-06-14 02:30:00
7422,4998,16,PASS,False,False,APPROVED,AML review pending,2023-08-24 16:53:00
7423,9712,35,PASS,False,True,PENDING,KYC verified,2023-03-27 22:54:00
7424,3481,50,PASS,False,False,PENDING,AML review pending,2023-03-13 09:16:00
7425,1463,1,PASS,True,True,APPROVED,KYC verified,2023-10-18 10:51:00
7426,8238,67,PASS,True,True,PENDING,KYC verified,2024-09-23 21:51:00
7427,4015,78,PASS,True,True,REJECTED,No issues detected,2023-05-12 01:22:00
7428,2483,24,PASS,True,False,APPROVED,KYC verified,2024-12-19 04:41:00
7429,9702,53,PASS,False,True,PENDING,No issues detected,2025-04-08 15:27:00
7430,6698,49,PASS,True,True,PENDING,KYC verified,2023-06-12 17:10:00
7431,3628,63,PASS,False,False,PENDING,Additional documents required,2024-09-04 21:30:00
7432,5736,77,PASS,True,True,REJECTED,KYC verified,2024-01-10 21:53:00
7433,849,25,PASS,False,True,APPROVED,AML review pending,2023-08-11 11:21:00
7434,4235,94,PASS,True,False,REJECTED,KYC verified,2024-12-02 06:27:00
7435,7122,43,PASS,True,True,PENDING,KYC verified,2024-03-12 15:40:00
7436,1959,24,PASS,False,False,APPROVED,High-risk profile,2023-10-02 16:11:00
7437,6144,45,PASS,True,True,PENDING,KYC verified,2023-07-04 00:56:00
7438,9038,84,REVIEW,False,False,REJECTED,KYC verified,2024-02-11 23:47:00
7439,4672,77,PASS,True,False,REJECTED,No issues detected,2023-06-07 12:52:00
7440,882,51,PASS,True,False,PENDING,No issues detected,2025-04-15 06:46:00
7441,8718,20,PASS,False,False,APPROVED,No issues detected,2024-08-13 06:37:00
7442,511,13,PASS,False,True,APPROVED,No issues detected,2024-08-15 16:00:00
7443,3206,94,PASS,True,True,REJECTED,High-risk profile,2023-12-19 09:19:00
7444,1567,98,PASS,True,False,REJECTED,KYC verified,2023-04-16 08:55:00
7445,4272,64,PASS,True,True,PENDING,AML review pending,2024-04-16 20:10:00
7446,4814,80,REVIEW,True,False,REJECTED,No issues detected,2023-02-24 05:41:00
7447,7761,57,PASS,True,True,PENDING,AML review pending,2024-09-20 07:38:00
7448,5703,13,PASS,True,False,APPROVED,AML review pending,2024-06-04 11:37:00
7449,7326,97,PASS,True,False,REJECTED,KYC verified,2023-06-24 09:35:00
7450,4265,14,PASS,False,False,APPROVED,No issues detected,2025-02-25 09:31:00
7451,5297,10,PASS,False,True,APPROVED,Additional documents required,2025-02-16 11:54:00
7452,3270,83,PASS,True,True,REJECTED,High-risk profile,2024-08-28 03:59:00
7453,226,87,PASS,False,False,REJECTED,Additional documents required,2024-07-21 16:18:00
7454,9533,80,PASS,True,False,REJECTED,KYC verified,2023-08-24 00:49:00
7455,3047,74,PASS,False,True,REJECTED,High-risk profile,2023-11-18 20:51:00
7456,4558,59,PASS,False,True,PENDING,High-risk profile,2025-06-19 12:31:00
7457,7222,49,PASS,False,True,PENDING,High-risk profile,2023-10-14 13:47:00
7458,6506,31,PASS,True,True,PENDING,High-risk profile,2023-04-14 12:18:00
7459,6088,76,FAIL,True,False,REJECTED,KYC verified,2025-04-04 16:23:00
7460,8093,67,PASS,True,False,PENDING,High-risk profile,2024-05-21 03:27:00
7461,3343,94,PASS,True,True,REJECTED,KYC verified,2024-10-15 07:17:00
7462,9121,22,PASS,True,False,APPROVED,No issues detected,2025-05-22 02:01:00
7463,873,10,PASS,True,True,APPROVED,KYC verified,2024-11-13 02:17:00
7464,7659,40,PASS,True,False,PENDING,High-risk profile,2024-10-24 14:51:00
7465,4491,76,REVIEW,True,True,REJECTED,Additional documents required,2024-08-05 13:06:00
7466,5278,33,REVIEW,True,False,PENDING,High-risk profile,2025-01-26 02:11:00
7467,8161,4,PASS,True,False,APPROVED,No issues detected,2025-02-06 00:32:00
7468,3164,35,PASS,False,True,PENDING,AML review pending,2024-10-21 11:28:00
